sp,coord_id,x,y
42,24,0.01928,0.30644
42,25,0.0,0.31354
42,26,-0.02027,0.32213
42,27,-0.04173,0.33032
42,28,-0.06443,0.33778
42,29,-0.08887,0.34611
42,30,-0.11456,0.35257
42,31,-0.14475,0.36561
42,32,-0.17785,0.37795
42,33,-0.21425,0.38973
42,34,-0.25511,0.40199
42,35,-0.3026,0.41649
42,36,-0.36105,0.43644
42,37,-0.43101,0.45898
42,38,-0.5115,0.48033
42,39,-0.61453,0.50838
42,40,-0.72143,0.52415
42,41,-0.8268,0.5247
42,42,-0.91027,0.50043
42,43,-0.97995,0.46113
42,44,-1.00995,0.39987
42,45,-1.0053,0.32664
42,46,-0.96271,0.24718
42,47,-0.88649,0.16911
42,48,-0.80379,0.10154
42,49,-0.72671,0.04572
42,50,-0.65826,0.0
42,51,-0.58477,-0.03679
42,52,-0.54757,-0.06917
42,53,-0.51856,-0.09892
42,54,-0.49143,-0.12618
42,55,-0.46104,-0.1498
42,56,-0.43199,-0.17103
42,57,-0.40096,-0.18868
42,58,-0.37372,-0.20545
42,59,-0.34744,-0.22049
42,60,-0.32224,-0.23412
42,61,-0.29776,-0.24633
42,62,-0.27312,-0.25648
42,63,-0.25113,-0.26742
42,64,-0.22886,-0.27664
42,65,-0.206,-0.28353
42,66,-0.1832,-0.28867
42,67,-0.16149,-0.29374
42,68,-0.14088,-0.29938
42,69,-0.12139,-0.30658
42,70,-0.10155,-0.31253
42,71,-0.08177,-0.31847
42,72,-0.06175,-0.32371
42,73,-0.04149,-0.32845
42,74,-0.02091,-0.33238
42,75,0.0,-0.33596
42,76,0.02137,-0.33962
42,77,0.04352,-0.34452
42,78,0.06641,-0.34814
42,79,0.08992,-0.35022
42,80,0.11432,-0.35185
42,81,0.14038,-0.35457
42,82,0.16883,-0.35878
42,83,0.19865,-0.36134
42,84,0.23174,-0.36517
42,85,0.26623,-0.36643
42,86,0.3051,-0.3688
42,87,0.34448,-0.36684
42,88,0.3908,-0.36699
42,89,0.43833,-0.36262
42,90,0.49033,-0.35625
42,91,0.55054,-0.34938
42,92,0.60795,-0.33423
42,93,0.67077,-0.31564
42,94,0.73358,-0.29045
42,95,0.77043,-0.25033
42,96,0.78591,-0.20179
42,97,0.94154,-0.17961
42,98,0.97226,-0.12283
42,99,0.96104,-0.06047
43,0,0.91345,0.0
43,1,0.77007,0.04845
43,2,0.64964,0.08207
43,3,0.57303,0.10931
43,4,0.50706,0.13019
43,5,0.45611,0.1482
43,6,0.41024,0.16242
43,7,0.37185,0.17498
43,8,0.33733,0.18545
43,9,0.30656,0.19455
43,10,0.27818,0.20211
43,11,0.25405,0.21017
43,12,0.23052,0.21648
43,13,0.20725,0.2207
43,14,0.18818,0.22747
43,15,0.17109,0.23548
43,16,0.15374,0.24225
43,17,0.13623,0.2478
43,18,0.11863,0.25211
43,19,0.10184,0.25722
43,20,0.08552,0.2632
43,21,0.06946,0.27051
43,22,0.05281,0.27684
43,23,0.03565,0.28223
43,24,0.01802,0.28645
43,25,0.0,0.29267
43,26,-0.01873,0.29774
43,27,-0.03858,0.30542
43,28,-0.05994,0.31424
43,29,-0.08254,0.32145
43,30,-0.10628,0.32711
43,31,-0.13276,0.3353
43,32,-0.1623,0.3449
43,33,-0.19576,0.35608
43,34,-0.23162,0.36497
43,35,-0.27308,0.37587
43,36,-0.31861,0.38514
43,37,-0.37869,0.40326
43,38,-0.44758,0.42031
43,39,-0.5325,0.44052
43,40,-0.62827,0.45647
43,41,-0.74157,0.47061
43,42,-0.86943,0.47798
43,43,-1.00459,0.47273
43,44,-1.11651,0.44206
43,45,-1.17183,0.38075
43,46,-1.19552,0.30696
43,47,-1.19003,0.22701
43,48,-1.11637,0.14103
43,49,-0.98277,0.06183
43,50,-0.86001,0.0
43,51,-0.73874,-0.04648
43,52,-0.64871,-0.08195
43,53,-0.59321,-0.11316
43,54,-0.5381,-0.13816
43,55,-0.49762,-0.16168
43,56,-0.45607,-0.18057
43,57,-0.41953,-0.19741
43,58,-0.38408,-0.21115
43,59,-0.34938,-0.22172
43,60,-0.32104,-0.23325
43,61,-0.29261,-0.24207
43,62,-0.26454,-0.24842
43,63,-0.24016,-0.25574
43,64,-0.21594,-0.26102
43,65,-0.19352,-0.26636
43,66,-0.17243,-0.2717
43,67,-0.15144,-0.27547
43,68,-0.13176,-0.28
43,69,-0.11301,-0.28544
43,70,-0.09411,-0.28964
43,71,-0.07513,-0.2926
43,72,-0.05618,-0.29452
43,73,-0.03776,-0.29887
43,74,-0.01901,-0.30206
43,75,0.0,-0.30398
43,76,0.01929,-0.30667
43,77,0.03891,-0.30804
43,78,0.05956,-0.31221
43,79,0.08087,-0.31497
43,80,0.10276,-0.31627
43,81,0.12609,-0.31848
43,82,0.15034,-0.31948
43,83,0.17682,-0.32164
43,84,0.2051,-0.32319
43,85,0.23596,-0.32478
43,86,0.27139,-0.32806
43,87,0.30997,-0.33009
43,88,0.35104,-0.32965
43,89,0.39531,-0.32703
43,90,0.44785,-0.32538
43,91,0.49836,-0.31627
43,92,0.55696,-0.30619
43,93,0.61406,-0.28896
43,94,0.66298,-0.2625
43,95,0.68838,-0.22367
43,96,0.70106,-0.18
43,97,0.8132,-0.15513
43,98,0.8781,-0.11093
43,99,0.88343,-0.05558
44,0,1.02649,0.0
44,1,0.85701,0.05392
44,2,0.73105,0.09235
44,3,0.63516,0.12116
44,4,0.55991,0.14376
44,5,0.50539,0.16421
44,6,0.45466,0.18001
44,7,0.41067,0.19325
44,8,0.37354,0.20535
44,9,0.33967,0.21556
44,10,0.31151,0.22632
44,11,0.28535,0.23606
44,12,0.26103,0.24512
44,13,0.23717,0.25256
44,14,0.21367,0.25828
44,15,0.19158,0.26369
44,16,0.17134,0.26999
44,17,0.15226,0.27695
44,18,0.13364,0.28399
44,19,0.11531,0.29123
44,20,0.0966,0.2973
44,21,0.07803,0.30392
44,22,0.05915,0.31009
44,23,0.03984,0.31535
44,24,0.02019,0.32095
44,25,0.0,0.32594
44,26,-0.02098,0.33345
44,27,-0.04304,0.34067
44,28,-0.06606,0.3463
44,29,-0.09144,0.35615
44,30,-0.11921,0.36689
44,31,-0.15053,0.38021
44,32,-0.18509,0.39334
44,33,-0.22482,0.40894
44,34,-0.26791,0.42215
44,35,-0.31843,0.43829
44,36,-0.38063,0.4601
44,37,-0.4565,0.48612
44,38,-0.55125,0.51766
44,39,-0.65318,0.54036
44,40,-0.7888,0.5731
44,41,-0.9146,0.58043
44,42,-1.02713,0.56467
44,43,-1.11577,0.52504
44,44,-1.15033,0.45545
44,45,-1.14531,0.37214
44,46,-1.09862,0.28208
44,47,-0.98458,0.18782
44,48,-0.85725,0.1083
44,49,-0.74347,0.04678
44,50,-0.66813,0.0
44,51,-0.61634,-0.03878
44,52,-0.57198,-0.07226
44,53,-0.52859,-0.10083
44,54,-0.48525,-0.12459
44,55,-0.44538,-0.14471
44,56,-0.39743,-0.15735
44,57,-0.36368,-0.17113
44,58,-0.33241,-0.18274
44,59,-0.2995,-0.19007
44,60,-0.27236,-0.19788
44,61,-0.24548,-0.20307
44,62,-0.22364,-0.21001
44,63,-0.20187,-0.21497
44,64,-0.18224,-0.22029
44,65,-0.16383,-0.2255
44,66,-0.14609,-0.2302
44,67,-0.12921,-0.23502
44,68,-0.113,-0.24013
44,69,-0.09666,-0.24413
44,70,-0.08027,-0.24704
44,71,-0.06397,-0.24913
44,72,-0.04801,-0.25167
44,73,-0.03218,-0.25473
44,74,-0.01623,-0.25788
44,75,0.0,-0.25994
44,76,0.01646,-0.2616
44,77,0.03353,-0.26545
44,78,0.05116,-0.26817
44,79,0.06968,-0.27138
44,80,0.0888,-0.27329
44,81,0.10959,-0.2768
44,82,0.13101,-0.27841
44,83,0.15304,-0.27838
44,84,0.17893,-0.28195
44,85,0.20567,-0.28308
44,86,0.23537,-0.28451
44,87,0.26632,-0.2836
44,88,0.30352,-0.28503
44,89,0.34173,-0.28271
44,90,0.3832,-0.27841
44,91,0.4299,-0.27282
44,92,0.47991,-0.26384
44,93,0.53965,-0.25394
44,94,0.60433,-0.23927
44,95,0.67386,-0.21895
44,96,0.75091,-0.1928
44,97,0.79962,-0.15254
44,98,0.91976,-0.1162
44,99,1.01114,-0.06362
45,0,1.08148,0.0
45,1,0.87882,0.05529
45,2,0.73065,0.0923
45,3,0.62415,0.11906
45,4,0.54548,0.14006
45,5,0.48665,0.15812
45,6,0.43388,0.17179
45,7,0.39419,0.18549
45,8,0.35794,0.19678
45,9,0.32453,0.20595
45,10,0.29402,0.21362
45,11,0.26725,0.22108
45,12,0.24312,0.22831
45,13,0.22055,0.23487
45,14,0.19844,0.23987
45,15,0.1792,0.24665
45,16,0.15991,0.25198
45,17,0.14177,0.25787
45,18,0.12437,0.2643
45,19,0.10676,0.26965
45,20,0.08898,0.27384
45,21,0.07181,0.27967
45,22,0.05455,0.28595
45,23,0.03679,0.29124
45,24,0.01859,0.29541
45,25,0.0,0.30307
45,26,-0.01946,0.30934
45,27,-0.03988,0.31569
45,28,-0.06171,0.32352
45,29,-0.08481,0.33033
45,30,-0.10992,0.33831
45,31,-0.13682,0.34557
45,32,-0.1674,0.35573
45,33,-0.20337,0.36994
45,34,-0.24218,0.38161
45,35,-0.28809,0.39652
45,36,-0.34148,0.41277
45,37,-0.4104,0.43703
45,38,-0.48915,0.45935
45,39,-0.5773,0.47758
45,40,-0.69208,0.50282
45,41,-0.8311,0.52743
45,42,-0.96161,0.52865
45,43,-1.05138,0.49474
45,44,-1.10935,0.43923
45,45,-1.13742,0.36957
45,46,-1.11659,0.28669
45,47,-1.04693,0.19971
45,48,-0.93979,0.11873
45,49,-0.81912,0.05154
45,50,-0.69794,0.0
45,51,-0.62438,-0.03928
45,52,-0.56647,-0.07156
45,53,-0.50984,-0.09726
45,54,-0.46297,-0.11887
45,55,-0.42227,-0.1372
45,56,-0.3824,-0.1514
45,57,-0.34655,-0.16307
45,58,-0.31395,-0.17259
45,59,-0.28405,-0.18026
45,60,-0.25655,-0.18639
45,61,-0.2338,-0.19341
45,62,-0.2128,-0.19983
45,63,-0.19202,-0.20447
45,64,-0.17302,-0.20914
45,65,-0.15608,-0.21483
45,66,-0.13913,-0.21923
45,67,-0.12273,-0.22325
45,68,-0.10635,-0.226
45,69,-0.09132,-0.23063
45,70,-0.07651,-0.23548
45,71,-0.06182,-0.24079
45,72,-0.04677,-0.24517
45,73,-0.0314,-0.24853
45,74,-0.01587,-0.25218
45,75,0.0,-0.25784
45,76,0.01652,-0.26258
45,77,0.03363,-0.26624
45,78,0.05144,-0.26966
45,79,0.0698,-0.27186
45,80,0.08917,-0.27444
45,81,0.1102,-0.27833
45,82,0.13305,-0.28275
45,83,0.15692,-0.28543
45,84,0.18434,-0.29048
45,85,0.21495,-0.29585
45,86,0.24852,-0.30042
45,87,0.2896,-0.3084
45,88,0.33192,-0.31169
45,89,0.37381,-0.30924
45,90,0.42768,-0.31073
45,91,0.48499,-0.30779
45,92,0.54871,-0.30166
45,93,0.62192,-0.29266
45,94,0.70109,-0.27758
45,95,0.7935,-0.25783
45,96,0.8572,-0.22009
45,97,0.89683,-0.17108
45,98,1.04949,-0.13259
45,99,1.07374,-0.06756
46,0,1.03362,0.0
46,1,0.81702,0.0514
46,2,0.68869,0.087
46,3,0.58225,0.11107
46,4,0.51943,0.13337
46,5,0.45952,0.14931
46,6,0.40889,0.16189
46,7,0.36974,0.17399
46,8,0.33072,0.18182
46,9,0.30133,0.19123
46,10,0.2733,0.19857
46,11,0.24952,0.20642
46,12,0.22747,0.2136
46,13,0.20546,0.2188
46,14,0.18455,0.22308
46,15,0.16644,0.22909
46,16,0.14827,0.23364
46,17,0.13021,0.23684
46,18,0.11326,0.24069
46,19,0.09722,0.24555
46,20,0.08105,0.24945
46,21,0.0657,0.25589
46,22,0.04988,0.26147
46,23,0.03407,0.26967
46,24,0.01743,0.27699
46,25,0.0,0.28317
46,26,-0.01813,0.28823
46,27,-0.03691,0.29219
46,28,-0.05748,0.30134
46,29,-0.07927,0.30874
46,30,-0.10223,0.31464
46,31,-0.12643,0.31933
46,32,-0.15489,0.32916
46,33,-0.18768,0.34138
46,34,-0.22499,0.35453
46,35,-0.26847,0.36952
46,36,-0.31944,0.38614
46,37,-0.38078,0.40549
46,38,-0.45989,0.43187
46,39,-0.55752,0.46123
46,40,-0.6733,0.48919
46,41,-0.81698,0.51847
46,42,-0.95573,0.52542
46,43,-1.05838,0.49804
46,44,-1.12395,0.445
46,45,-1.14743,0.37282
46,46,-1.13577,0.29162
46,47,-1.07122,0.20435
46,48,-0.94323,0.11916
46,49,-0.8287,0.05214
46,50,-0.72467,0.0
46,51,-0.64939,-0.04085
46,52,-0.60114,-0.07594
46,53,-0.54979,-0.10488
46,54,-0.50501,-0.12966
46,55,-0.46246,-0.15026
46,56,-0.42164,-0.16694
46,57,-0.38428,-0.18083
46,58,-0.35284,-0.19397
46,59,-0.32571,-0.2067
46,60,-0.30099,-0.21868
46,61,-0.27464,-0.2272
46,62,-0.24917,-0.23399
46,63,-0.22585,-0.2405
46,64,-0.20272,-0.24505
46,65,-0.18106,-0.24921
46,66,-0.16131,-0.25419
46,67,-0.14171,-0.25777
46,68,-0.12385,-0.2632
46,69,-0.10631,-0.26851
46,70,-0.08863,-0.27276
46,71,-0.07096,-0.27638
46,72,-0.0534,-0.27993
46,73,-0.0362,-0.28652
46,74,-0.01837,-0.29203
46,75,0.0,-0.29588
46,76,0.0189,-0.30037
46,77,0.03837,-0.30372
46,78,0.05859,-0.30713
46,79,0.07936,-0.30909
46,80,0.10189,-0.3136
46,81,0.12576,-0.31764
46,82,0.15052,-0.31988
46,83,0.17862,-0.32491
46,84,0.20791,-0.32762
46,85,0.24072,-0.33133
46,86,0.2754,-0.33291
46,87,0.31248,-0.33276
46,88,0.35559,-0.33392
46,89,0.40013,-0.33102
46,90,0.4487,-0.326
46,91,0.5063,-0.32131
46,92,0.56987,-0.31329
46,93,0.62333,-0.29332
46,94,0.6942,-0.27486
46,95,0.75888,-0.24658
46,96,0.8047,-0.20661
46,97,0.92773,-0.17698
46,98,0.99997,-0.12633
46,99,1.0227,-0.06435
47,0,1.06396,0.0
47,1,0.89091,0.05605
47,2,0.7457,0.0942
47,3,0.63852,0.1218
47,4,0.56791,0.14581
47,5,0.50222,0.16318
47,6,0.45189,0.17892
47,7,0.4039,0.19006
47,8,0.36774,0.20217
47,9,0.33556,0.21295
47,10,0.30348,0.22049
47,11,0.27774,0.22977
47,12,0.25208,0.23672
47,13,0.22662,0.24133
47,14,0.20761,0.25096
47,15,0.18825,0.2591
47,16,0.16869,0.26582
47,17,0.14989,0.27265
47,18,0.13157,0.27961
47,19,0.11294,0.28526
47,20,0.09415,0.28977
47,21,0.07561,0.29449
47,22,0.05733,0.30056
47,23,0.03858,0.30539
47,24,0.01966,0.31255
47,25,0.0,0.3211
47,26,-0.02066,0.32838
47,27,-0.04257,0.33695
47,28,-0.06559,0.34384
47,29,-0.08967,0.34923
47,30,-0.11723,0.36079
47,31,-0.14641,0.36978
47,32,-0.17919,0.38079
47,33,-0.21771,0.39602
47,34,-0.25929,0.40857
47,35,-0.30724,0.42289
47,36,-0.3678,0.4446
47,37,-0.43879,0.46727
47,38,-0.5266,0.49452
47,39,-0.62545,0.51742
47,40,-0.73792,0.53613
47,41,-0.84859,0.53854
47,42,-0.95958,0.52754
47,43,-1.04003,0.4894
47,44,-1.09005,0.43158
47,45,-1.11605,0.36263
47,46,-1.09724,0.28172
47,47,-1.03162,0.19679
47,48,-0.93457,0.11806
47,49,-0.82384,0.05183
47,50,-0.68349,0.0
47,51,-0.58664,-0.03691
47,52,-0.5314,-0.06713
47,53,-0.48022,-0.09161
47,54,-0.4362,-0.112
47,55,-0.39648,-0.12882
47,56,-0.36146,-0.14311
47,57,-0.32774,-0.15422
47,58,-0.29584,-0.16264
47,59,-0.26769,-0.16988
47,60,-0.24322,-0.17671
47,61,-0.2212,-0.18299
47,62,-0.20047,-0.18825
47,63,-0.18194,-0.19375
47,64,-0.16513,-0.1996
47,65,-0.14918,-0.20533
47,66,-0.13397,-0.2111
47,67,-0.11858,-0.2157
47,68,-0.10378,-0.22055
47,69,-0.08926,-0.22543
47,70,-0.07453,-0.22936
47,71,-0.06005,-0.23386
47,72,-0.04531,-0.23753
47,73,-0.03055,-0.24183
47,74,-0.01543,-0.2452
47,75,0.0,-0.25159
47,76,0.01616,-0.25689
47,77,0.03302,-0.2614
47,78,0.05063,-0.26542
47,79,0.06942,-0.27038
47,80,0.08902,-0.27399
47,81,0.11101,-0.28038
47,82,0.13409,-0.28495
47,83,0.15869,-0.28865
47,84,0.18544,-0.29221
47,85,0.21323,-0.29348
47,86,0.24516,-0.29635
47,87,0.28039,-0.29859
47,88,0.32251,-0.30286
47,89,0.37264,-0.30828
47,90,0.4243,-0.30828
47,91,0.48229,-0.30607
47,92,0.54733,-0.3009
47,93,0.61294,-0.28843
47,94,0.69575,-0.27547
47,95,0.76762,-0.24942
47,96,0.82507,-0.21184
47,97,0.85649,-0.16339
47,98,1.02594,-0.12961
47,99,1.05321,-0.06627
48,0,1.1048,0.0
48,1,0.93693,0.05895
48,2,0.78576,0.09926
48,3,0.66796,0.12742
48,4,0.57518,0.14768
48,5,0.50793,0.16504
48,6,0.4516,0.1788
48,7,0.40544,0.19079
48,8,0.35986,0.19784
48,9,0.32452,0.20595
48,10,0.29402,0.21362
48,11,0.26484,0.2191
48,12,0.24184,0.2271
48,13,0.21884,0.23304
48,14,0.1971,0.23826
48,15,0.1776,0.24444
48,16,0.15811,0.24914
48,17,0.1388,0.25247
48,18,0.12154,0.25829
48,19,0.10411,0.26296
48,20,0.08673,0.26692
48,21,0.06968,0.27138
48,22,0.05241,0.27476
48,23,0.035,0.27704
48,24,0.01762,0.2801
48,25,0.0,0.28782
48,26,-0.01852,0.2944
48,27,-0.03787,0.29977
48,28,-0.05796,0.30384
48,29,-0.07943,0.30937
48,30,-0.10182,0.31336
48,31,-0.12643,0.31932
48,32,-0.15422,0.32773
48,33,-0.18353,0.33384
48,34,-0.21716,0.3422
48,35,-0.25523,0.3513
48,36,-0.30106,0.36393
48,37,-0.3543,0.37729
48,38,-0.42017,0.39457
48,39,-0.50855,0.42071
48,40,-0.63571,0.46187
48,41,-0.74918,0.47545
48,42,-0.88958,0.48905
48,43,-1.01663,0.47839
48,44,-1.13232,0.44832
48,45,-1.18782,0.38595
48,46,-1.20131,0.30845
48,47,-1.16348,0.22195
48,48,-1.06944,0.1351
48,49,-0.96478,0.0607
48,50,-0.85205,0.0
48,51,-0.73239,-0.04608
48,52,-0.63732,-0.08051
48,53,-0.56146,-0.1071
48,54,-0.49108,-0.12609
48,55,-0.45619,-0.14822
48,56,-0.42407,-0.1679
48,57,-0.38591,-0.18159
48,58,-0.35045,-0.19266
48,59,-0.31887,-0.20236
48,60,-0.28838,-0.20952
48,61,-0.26121,-0.21609
48,62,-0.23318,-0.21897
48,63,-0.2069,-0.22033
48,64,-0.18334,-0.22162
48,65,-0.16048,-0.22088
48,66,-0.14154,-0.22304
48,67,-0.12467,-0.22677
48,68,-0.1091,-0.23185
48,69,-0.09343,-0.23597
48,70,-0.07764,-0.23894
48,71,-0.06229,-0.24262
48,72,-0.04703,-0.24651
48,73,-0.03153,-0.24954
48,74,-0.01583,-0.25159
48,75,0.0,-0.25313
48,76,0.01604,-0.25498
48,77,0.03254,-0.25759
48,78,0.04943,-0.25911
48,79,0.06691,-0.26061
48,80,0.08475,-0.26082
48,81,0.10425,-0.26331
48,82,0.12628,-0.26836
48,83,0.14933,-0.27163
48,84,0.17326,-0.27302
48,85,0.1996,-0.27472
48,86,0.22781,-0.27538
48,87,0.26169,-0.27867
48,88,0.29709,-0.27899
48,89,0.33552,-0.27757
48,90,0.38165,-0.27729
48,91,0.42808,-0.27167
48,92,0.48015,-0.26397
48,93,0.54568,-0.25678
48,94,0.61183,-0.24224
48,95,0.6859,-0.22287
48,96,0.75379,-0.19354
48,97,0.82798,-0.15795
48,98,1.04128,-0.13155
48,99,1.09312,-0.06878
49,0,1.0253,0.0
49,1,0.85311,0.05367
49,2,0.70719,0.08934
49,3,0.60067,0.11458
49,4,0.52179,0.13397
49,5,0.46654,0.15159
49,6,0.41553,0.16452
49,7,0.37533,0.17662
49,8,0.33916,0.18646
49,9,0.30801,0.19547
49,10,0.27923,0.20287
49,11,0.25642,0.21212
49,12,0.23486,0.22054
49,13,0.2136,0.22746
49,14,0.19207,0.23217
49,15,0.17207,0.23683
49,16,0.15394,0.24258
49,17,0.13739,0.2499
49,18,0.11966,0.25428
49,19,0.10301,0.26018
49,20,0.08664,0.26666
49,21,0.06989,0.2722
49,22,0.05299,0.27777
49,23,0.03568,0.28247
49,24,0.018,0.28609
49,25,0.0,0.29302
49,26,-0.01879,0.2987
49,27,-0.03841,0.30407
49,28,-0.05945,0.31167
49,29,-0.08159,0.31777
49,30,-0.10492,0.3229
49,31,-0.13198,0.33335
49,32,-0.16074,0.3416
49,33,-0.19339,0.35177
49,34,-0.23146,0.36472
49,35,-0.27603,0.37992
49,36,-0.3291,0.39781
49,37,-0.39416,0.41974
49,38,-0.47099,0.44229
49,39,-0.56629,0.46848
49,40,-0.68378,0.4968
49,41,-0.81762,0.51888
49,42,-0.96016,0.52785
49,43,-1.06253,0.49999
49,44,-1.13249,0.44839
49,45,-1.16947,0.37999
49,46,-1.15268,0.29596
49,47,-1.06858,0.20384
49,48,-0.94856,0.11983
49,49,-0.84528,0.05318
49,50,-0.75008,0.0
49,51,-0.67383,-0.04239
49,52,-0.61776,-0.07804
49,53,-0.56796,-0.10834
49,54,-0.52688,-0.13528
49,55,-0.4776,-0.15518
49,56,-0.43208,-0.17107
49,57,-0.39144,-0.1842
49,58,-0.3521,-0.19357
49,59,-0.31946,-0.20274
49,60,-0.28811,-0.20933
49,61,-0.26111,-0.21601
49,62,-0.23835,-0.22383
49,63,-0.21669,-0.23075
49,64,-0.19578,-0.23665
49,65,-0.17538,-0.24139
49,66,-0.15513,-0.24444
49,67,-0.13583,-0.24707
49,68,-0.11801,-0.25077
49,69,-0.1007,-0.25434
49,70,-0.08342,-0.25674
49,71,-0.06654,-0.25915
49,72,-0.05019,-0.26309
49,73,-0.03371,-0.26682
49,74,-0.01696,-0.26951
49,75,0.0,-0.27318
49,76,0.01743,-0.27707
49,77,0.0355,-0.28101
49,78,0.0543,-0.28466
49,79,0.07388,-0.28775
49,80,0.09403,-0.28938
49,81,0.11581,-0.29252
49,82,0.13914,-0.29569
49,83,0.16294,-0.29639
49,84,0.1887,-0.29734
49,85,0.21833,-0.3005
49,86,0.24976,-0.30191
49,87,0.28559,-0.30413
49,88,0.32309,-0.30341
49,89,0.36568,-0.30252
49,90,0.41127,-0.29881
49,91,0.46973,-0.2981
49,92,0.53077,-0.2918
49,93,0.5988,-0.28178
49,94,0.67141,-0.26583
49,95,0.74496,-0.24205
49,96,0.80185,-0.20588
49,97,0.90672,-0.17297
49,98,1.01593,-0.12835
49,99,1.0195,-0.06415
50,0,1.03002,0.0
50,1,0.85721,0.05393
50,2,0.72142,0.09114
50,3,0.61962,0.1182
50,4,0.5533,0.14206
50,5,0.49398,0.1605
50,6,0.43993,0.17418
50,7,0.39808,0.18732
50,8,0.36182,0.19891
50,9,0.33173,0.21052
50,10,0.30424,0.22105
50,11,0.27673,0.22893
50,12,0.25343,0.23798
50,13,0.23173,0.24677
50,14,0.21036,0.25428
50,15,0.19009,0.26164
50,16,0.1697,0.2674
50,17,0.15035,0.27349
50,18,0.13242,0.28141
50,19,0.11409,0.28816
50,20,0.09541,0.29363
50,21,0.07696,0.29974
50,22,0.05846,0.30647
50,23,0.03974,0.31457
50,24,0.02023,0.32159
50,25,0.0,0.32729
50,26,-0.02103,0.33423
50,27,-0.04329,0.34267
50,28,-0.06719,0.35225
50,29,-0.09301,0.36224
50,30,-0.12052,0.37091
50,31,-0.15093,0.38121
50,32,-0.18528,0.39374
50,33,-0.22385,0.40718
50,34,-0.26749,0.42151
50,35,-0.31694,0.43623
50,36,-0.37682,0.45549
50,37,-0.44648,0.47546
50,38,-0.5312,0.49883
50,39,-0.62966,0.5209
50,40,-0.74765,0.5432
50,41,-0.8615,0.54673
50,42,-0.96129,0.52848
50,43,-1.02942,0.48441
50,44,-1.07901,0.42721
50,45,-1.10103,0.35775
50,46,-1.08565,0.27875
50,47,-1.01088,0.19284
50,48,-0.87781,0.11089
50,49,-0.73954,0.04653
50,50,-0.62599,0.0
50,51,-0.56497,-0.03554
50,52,-0.51692,-0.0653
50,53,-0.47269,-0.09017
50,54,-0.437,-0.1122
50,55,-0.40017,-0.13002
50,56,-0.36859,-0.14593
50,57,-0.33954,-0.15977
50,58,-0.30941,-0.1701
50,59,-0.28077,-0.17818
50,60,-0.25747,-0.18706
50,61,-0.2342,-0.19374
50,62,-0.21339,-0.20039
50,63,-0.19283,-0.20534
50,64,-0.17609,-0.21286
50,65,-0.15972,-0.21984
50,66,-0.14318,-0.22561
50,67,-0.12738,-0.2317
50,68,-0.11138,-0.2367
50,69,-0.09544,-0.24104
50,70,-0.07958,-0.24492
50,71,-0.06423,-0.25014
50,72,-0.04871,-0.25537
50,73,-0.03284,-0.25999
50,74,-0.0166,-0.26388
50,75,0.0,-0.26775
50,76,0.01702,-0.27048
50,77,0.03488,-0.27614
50,78,0.05353,-0.28061
50,79,0.07325,-0.28528
50,80,0.09406,-0.2895
50,81,0.11595,-0.29287
50,82,0.13935,-0.29614
50,83,0.16443,-0.2991
50,84,0.19191,-0.3024
50,85,0.22243,-0.30615
50,86,0.2569,-0.31054
50,87,0.29602,-0.31524
50,88,0.33872,-0.31808
50,89,0.38821,-0.32116
50,90,0.43916,-0.31907
50,91,0.49515,-0.31424
50,92,0.56307,-0.30955
50,93,0.63151,-0.29717
50,94,0.69873,-0.27665
50,95,0.76652,-0.24906
50,96,0.80484,-0.20665
50,97,0.97178,-0.18538
50,98,1.01435,-0.12815
50,99,1.01498,-0.06386
51,0,0.98039,0.0
51,1,0.84501,0.05316
51,2,0.73572,0.09294
51,3,0.65194,0.12436
51,4,0.56839,0.14594
51,5,0.51469,0.16723
51,6,0.4697,0.18597
51,7,0.42787,0.20134
51,8,0.39066,0.21477
51,9,0.35721,0.22669
51,10,0.32555,0.23653
51,11,0.29775,0.24632
51,12,0.26999,0.25354
51,13,0.24687,0.26289
51,14,0.22573,0.27287
51,15,0.20428,0.28117
51,16,0.18429,0.2904
51,17,0.16391,0.29816
51,18,0.14329,0.30451
51,19,0.12352,0.31199
51,20,0.10425,0.32084
51,21,0.08484,0.33043
51,22,0.06463,0.33882
51,23,0.04371,0.34597
51,24,0.02213,0.35182
51,25,0.0,0.36262
51,26,-0.0234,0.37199
51,27,-0.04836,0.38285
51,28,-0.07478,0.392
51,29,-0.10254,0.39938
51,30,-0.13369,0.41146
51,31,-0.16846,0.42549
51,32,-0.20549,0.43668
51,33,-0.24528,0.44617
51,34,-0.29558,0.46577
51,35,-0.35119,0.48337
51,36,-0.42127,0.50924
51,37,-0.49775,0.53005
51,38,-0.59208,0.556
51,39,-0.69437,0.57443
51,40,-0.80512,0.58496
51,41,-0.9089,0.57681
51,42,-0.99235,0.54555
51,43,-1.04105,0.48988
51,44,-1.06473,0.42156
51,45,-1.05812,0.34381
51,46,-1.01776,0.26132
51,47,-0.93484,0.17833
51,48,-0.84036,0.10616
51,49,-0.73506,0.04625
51,50,-0.65747,0.0
51,51,-0.60557,-0.0381
51,52,-0.55973,-0.07071
51,53,-0.52831,-0.10078
51,54,-0.49385,-0.1268
51,55,-0.45574,-0.14808
51,56,-0.41693,-0.16507
51,57,-0.37684,-0.17733
51,58,-0.34283,-0.18847
51,59,-0.30784,-0.19536
